,Country Name,Country Code,Indicator Name,2000
59305,China,CHN,Expenditure on secondary education (% of government expenditure on education),
59306,China,CHN,Expenditure on tertiary education (% of government expenditure on education),
59307,China,CHN,Expense (% of GDP),
59308,China,CHN,Expense (current LCU),
59309,China,CHN,Export unit value index (2000 = 100),100.0
59310,China,CHN,Export value index (2000 = 100),100.0
59311,China,CHN,Export volume index (2000 = 100),100.0
59312,China,CHN,Exports as a capacity to import (constant LCU),
59313,China,CHN,Exports of goods and services (% of GDP),20.89344482
59314,China,CHN,Exports of goods and services (annual % growth),
59315,China,CHN,"Exports of goods and services (BoP, current US$)",190039000000.0
59316,China,CHN,Exports of goods and services (constant 2010 US$),
59317,China,CHN,Exports of goods and services (constant LCU),
59318,China,CHN,Exports of goods and services (current LCU),2095200000000.0
59319,China,CHN,Exports of goods and services (current US$),253092000000.0
59320,China,CHN,"Exports of goods, services and primary income (BoP, current US$)",202589000000.0
59321,China,CHN,External balance on goods and services (% of GDP),2.376350846
59322,China,CHN,External balance on goods and services (constant LCU),
59323,China,CHN,External balance on goods and services (current LCU),238301000000.0
59324,China,CHN,External balance on goods and services (current US$),28785851579.0
59325,China,CHN,External debt stocks (% of GNI),12.18988943
59326,China,CHN,"External debt stocks, long-term (DOD, current US$)",132486000000.0
59327,China,CHN,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",37789000000.0
59328,China,CHN,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",94696601676.0
59329,China,CHN,"External debt stocks, short-term (DOD, current US$)",13080000000.0
59330,China,CHN,"External debt stocks, total (DOD, current US$)",145874000000.0
59331,China,CHN,External health expenditure (% of current health expenditure),0.025472546000000002
59332,China,CHN,External health expenditure per capita (current US$),0.010788559
59333,China,CHN,"External health expenditure per capita, PPP (current international $)",0.032978963
59334,China,CHN,Female genital mutilation prevalence (%),
59335,China,CHN,Female headed households (% of households with a female head),
59336,China,CHN,Female share of employment in senior and middle management (%),
59337,China,CHN,"Fertility rate, total (births per woman)",1.5959999999999999
59338,China,CHN,Fertilizer consumption (% of fertilizer production),
59339,China,CHN,Fertilizer consumption (kilograms per hectare of arable land),
59340,China,CHN,Final consumption expenditure (% of GDP),63.57078828
59341,China,CHN,Final consumption expenditure (annual % growth),12.18940516
59342,China,CHN,Final consumption expenditure (constant 2010 US$),1204970000000.0
59343,China,CHN,Final consumption expenditure (constant LCU),9792600000000.0
59344,China,CHN,Final consumption expenditure (current LCU),6374890000000.0
59345,China,CHN,Final consumption expenditure (current US$),770063000000.0
59346,China,CHN,Financial intermediary services indirectly Measured (FISIM) (constant LCU),
59347,China,CHN,Financial intermediary services indirectly Measured (FISIM) (current LCU),
59348,China,CHN,Firms competing against unregistered firms (% of firms),
59349,China,CHN,Firms expected to give gifts in meetings with tax officials (% of firms),
59350,China,CHN,Firms experiencing electrical outages (% of firms),
59351,China,CHN,Firms experiencing losses due to theft and vandalism (% of firms),
59352,China,CHN,Firms formally registered when operations started (% of firms),
59353,China,CHN,Firms offering formal training (% of firms),
59354,China,CHN,Firms that do not report all sales for tax purposes (% of firms),
59355,China,CHN,Firms that spend on R&D (% of firms),
59356,China,CHN,Firms using banks to finance investment (% of firms),
59357,China,CHN,Firms using banks to finance working capital (% of firms),
59358,China,CHN,Firms visited or required meetings with tax officials (% of firms),
59359,China,CHN,Firms with female participation in ownership (% of firms),
59360,China,CHN,Firms with female top manager (% of firms),
59361,China,CHN,"Fish species, threatened",
59362,China,CHN,Fixed broadband subscriptions,22660.0
59363,China,CHN,Fixed broadband subscriptions (per 100 people),0.001755839
59364,China,CHN,Fixed telephone subscriptions,144829000.0
59365,China,CHN,Fixed telephone subscriptions (per 100 people),11.22226292
59366,China,CHN,Food exports (% of merchandise exports),5.436696221
59367,China,CHN,Food imports (% of merchandise imports),4.127804579
59368,China,CHN,Food production index (2004-2006 = 100),83.36
59369,China,CHN,"Food, beverages and tobacco (% of value added in manufacturing)",14.38888766
59370,China,CHN,"Foreign direct investment, net (BoP, current US$)",-37483300000.0
59371,China,CHN,"Foreign direct investment, net inflows (% of GDP)",3.4750822460000004
59372,China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",42095300000.0
59373,China,CHN,"Foreign direct investment, net outflows (% of GDP)",0.380733225
59374,China,CHN,"Foreign direct investment, net outflows (BoP, current US$)",4612000000.0
59375,China,CHN,Forest area (% of land area),18.85346743
59376,China,CHN,Forest area (sq. km),1770005.0
59377,China,CHN,Forest rents (% of GDP),0.222728103
59378,China,CHN,Fossil fuel energy consumption (% of total),79.84135584
59379,China,CHN,Fuel exports (% of merchandise exports),3.143509612
59380,China,CHN,Fuel imports (% of merchandise imports),9.471300906
59381,China,CHN,GDP (constant 2010 US$),2232150000000.0
59382,China,CHN,GDP (constant LCU),17251000000000.0
59383,China,CHN,GDP (current LCU),10028000000000.0
59384,China,CHN,GDP (current US$),1211350000000.0
59385,China,CHN,GDP deflator (base year varies by country),58.13019432
59386,China,CHN,GDP deflator: linked series (base year varies by country),58.13019432
59387,China,CHN,GDP growth (annual %),8.491508492000001
59388,China,CHN,GDP per capita (constant 2010 US$),1767.833627
59389,China,CHN,GDP per capita (constant LCU),13662.55396
59390,China,CHN,GDP per capita (current LCU),7942.069168999999
59391,China,CHN,GDP per capita (current US$),959.3724836000001
59392,China,CHN,GDP per capita growth (annual %),7.640001655
59393,China,CHN,"GDP per capita, PPP (constant 2017 international $)",3451.734075
59394,China,CHN,"GDP per capita, PPP (current international $)",2920.515458
59395,China,CHN,GDP per person employed (constant 2017 PPP $),6131.441077
59396,China,CHN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),3.8395804080000002
59397,China,CHN,GDP per unit of energy use (PPP $ per kg of oil equivalent),3.2486726060000004
59398,China,CHN,"GDP, PPP (constant 2017 international $)",4358310000000.0
59399,China,CHN,"GDP, PPP (current international $)",3687570000000.0
59400,China,CHN,GDP: linked series (current LCU),10028000000000.0
59401,China,CHN,General government final consumption expenditure (% of GDP),16.83842985
59402,China,CHN,General government final consumption expenditure (annual % growth),
59403,China,CHN,General government final consumption expenditure (constant 2010 US$),
59404,China,CHN,General government final consumption expenditure (constant LCU),
59405,China,CHN,General government final consumption expenditure (current LCU),1688560000000.0
59406,China,CHN,General government final consumption expenditure (current US$),203972000000.0
59407,China,CHN,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),
59408,China,CHN,Gini index (World Bank estimate),
59409,China,CHN,GNI (constant 2010 US$),2209430000000.0
59410,China,CHN,GNI (constant LCU),17075100000000.0
59411,China,CHN,GNI (current LCU),9906610000000.0
59412,China,CHN,GNI (current US$),1196680000000.0
59413,China,CHN,GNI growth (annual %),8.577025486
59414,China,CHN,GNI per capita (constant 2010 US$),1749.841787
59415,China,CHN,GNI per capita (constant LCU),13523.25128
59416,China,CHN,GNI per capita (current LCU),7845.91608
59417,China,CHN,GNI per capita growth (annual %),7.724847461
59418,China,CHN,"GNI per capita, Atlas method (current US$)",940.0
59419,China,CHN,"GNI per capita, PPP (constant 2017 international $)",3416.542265
59420,China,CHN,"GNI per capita, PPP (current international $)",2890.0
59421,China,CHN,"GNI, Atlas method (current US$)",1181550000000.0
59422,China,CHN,"GNI, PPP (constant 2017 international $)",4313880000000.0
59423,China,CHN,"GNI, PPP (current international $)",3642930000000.0
59424,China,CHN,GNI: linked series (current LCU),9906610000000.0
59425,China,CHN,Goods and services expense (% of expense),
59426,China,CHN,Goods and services expense (current LCU),
59427,China,CHN,"Goods exports (BoP, current US$)",111332000000.0
59428,China,CHN,"Goods imports (BoP, current US$)",124897000000.0
59429,China,CHN,"Government expenditure on education, total (% of GDP)",
59430,China,CHN,"Government expenditure on education, total (% of government expenditure)",
59431,China,CHN,"Government expenditure per student, primary (% of GDP per capita)",
59432,China,CHN,"Government expenditure per student, secondary (% of GDP per capita)",
59433,China,CHN,"Government expenditure per student, tertiary (% of GDP per capita)",
59434,China,CHN,Grants and other revenue (% of revenue),
59435,China,CHN,Grants and other revenue (current LCU),
59436,China,CHN,"Grants, excluding technical cooperation (BoP, current US$)",326690000.0
59437,China,CHN,Gross capital formation (% of GDP),33.57302849
59438,China,CHN,Gross capital formation (annual % growth),7.274644952
59439,China,CHN,Gross capital formation (constant 2010 US$),585525000000.0
59440,China,CHN,Gross capital formation (constant LCU),4320630000000.0
